note_id,last modification time,tags,Front,Front_alt,Back,Part of Speech,Sound,Sound Example Sentence,Image,Note,Sanskrit,Question,Spelling Hint
1683649118513,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,ཅོག་ཙེ་,,table,n,[sound:180878421_180323_0712_07.mp3],,"""<img alt=""""Navarend Coffee Table - Chilton Furniture"""" src=""""paste-53e9598725d44cd2bc66d21cebde508c8427bdd2.jpg"""">""",,,,
1683649153078,1702724695,LRZTP LRZTP_Colloquial_Misc,རྐུབ་བཀྱག་,རྐུབ་ཀྱབ་,chair,n,,,,རྐུབ་ = bottom; བཀྱག་ = to lift up,,,
1683649242089,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,སྐུ་པར་,,picture (H),n,[sound:180878427_180323_0712_58.mp3],,"""<img alt=""""Free Photo Album Mockup Template (PSD)"""" src=""""paste-61e3fc7325da4be4548121da2342276c29a90ab4.jpg"""">""",,,,
1683649327791,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,ཡིག་ཚད་,,exam,n,[sound:180878414_180323_0710_34.mp3],,"""<img alt=""""Gujarat: Parents meet education minister over exam pattern change"""" src=""""paste-ff29765a0b3685f57e8e31d3b9eaecc701bb8d51.jpg"""">""","ཡིག་ = letter, ཚད་ = measurement",,,
1683649809358,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,མཐོ་རིམ་སློབ་གྲྭ་,,college,n,[sound:180878397_180323_0655_24.mp3],,"""<img alt=""""School Sign for Center High School - Center, TX"""" src=""""paste-e83da84565561b107ac161908801707433e61dad.jpg""""><img alt=""""Give High School Students the Same Freedom as College Students | HuffPost"""" src=""""paste-492929ad6a95c2834c74f177ba718484cf33128c.jpg"""">""","མཐོ་ = high<br>རིམ་ = stage, level (སྒོམ་རིམ་, ལམ་རིམ་)",,,
1683649825580,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,སློབ་གྲྭ་ཆེན་མོ་,,"university, college",n,[sound:180878398_180323_0655_33.mp3],,"""<img alt=""""Rice University Announces Free Tuition for Low and Middle-Income Students"""" src=""""paste-9b14472b6bd0adc6b216f87639c3dfe4d0ab3323.jpg"""">""",,,,
1683649871902,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,སློབ་སྦྱོང་,,studies,n,[sound:180878410_180323_0657_12.mp3],,"""<img alt=""""Blog of Julia Tymoschuk: School Subjects..."""" src=""""paste-97e8b065fda8d32c50d45f8ced9a144a74d777b7.jpg"""">""","སློབ་ = བསླབ་ = to train<br>སྦྱོང་ = to learn, to train",,,
1683649949975,1702724695,LRZTP LRZTP_Colloquial_Misc,དྲ་རྒྱ་,,internet,n,,,,"དྲ་ net<br>རྒྱ་ broad, wide, vast (རྒྱ་མཚོ་)",,,
1683649990944,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,ཤེས་པ་,,"to know, to be skilled at",v,[sound:181185684_180326_0323_00.mp3],,,,,,
1683650016058,1702724695,LRZTP LRZTP_Colloquial_Misc,ཧ་གོ་བ་,"ཤེས་པ་, མགོ་འཚུགས་པ་","to understand, to comprehend, know<br>ཐ་མི་དད་པ་",v,[sound:ཧ་གོ་བ།.mp3],"""<span style=""""color: rgb(2, 2, 2);"""">[sound:དགོངས་དག་ངས་ཧ་གོ་མ་སོང་།ཡང་བསྐྱར་གསུང་.mp3]</span>""","""<img alt=""""Problem-Solving the Complexities of Reading Comprehension"""" src=""""paste-a6ea37cb224ca5e70aafa8fab06a76bdfcfc79c5.jpg"""">""","""<span style=""""color: rgb(2, 2, 2);"""">དགོངས་དག ངས་ཧ་གོ་མ་སོང་། ཡང་བསྐྱར་གསུང་རོགས་གནང་།<br></span><span style=""""color: rgb(2, 2, 2);"""">I’m sorry, I did not understand (it). Could you please say it again!</span>""",,,
1683650060302,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,ཀློག་པ་,,to read (aloud),v,[sound:180878430_180323_0717_00.mp3],,"""<img alt=""""Why the Music of Reading Aloud Matters for Kids | Brightly"""" src=""""paste-c8336317c48b886a32b3408fac7a4f5504a7e2cb.jpg"""">""",ལྟ་བ་ used for reading silently,,,reading is (ཀ/g)reat!
1683650137981,1702725265,LRZTP LRZTP_03 LRZTP_Colloquial_Lesson_3 LRZTP_Module_1,ལྟ་བ་,,"to look at, to read, to watch",v,[sound:181864693_180401_0306_53.mp3],,"""<img alt=""""Why Do Kids Like To Watch The Same Movies Again And Again? » Science ABC"""" src=""""paste-98cedeb8a8a2e9ea540d308005593600774b8185.jpg"""">""","ལྟ་བ་ is also view, as in ལྟ་བ་རྟེན་འབྱུང་དང་། སྤྱོད་པ་འཚེ་མེད། View of dependent arising and conduct of non-violence.",,,
1683650201490,1702724695,LRZTP LRZTP_Colloquial_Misc,གཟིགས་པ་,,"to read, to look at, to buy (H) (ཐ་དད་པ་ and ཐ་མི་དད་པ་)",v,,,,"གཟིགས་ to see, as in སྤྱན་རས་གཟིགས་",,,
1683650222509,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,འབྲི་བ་,,"to write, to note down",v,[sound:180878433_180323_0717_28.mp3],,"""<img alt=""""How To Write Vividly - How to Write a Research Paper by Simon kendal PDF Free ... : It pays to ..."""" src=""""paste-27952126f497aad0dc6fc460d1efec6a5da41869.jpg"""">""",,,,
1683650237227,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,འཛུལ་བ་,,"to enter, to enroll",v,[sound:180878435_180323_0718_30.mp3],,"""<img alt=""""Enrollment numbers fall short of target - Citrus College Clarion"""" src=""""paste-632de0fa16eb52417ee33eafff920a34154ecfc0.jpg""""><img alt=""""GTA high schoolers to attend on alternating days, mask use mandatory from Grade 4: Ontario plan ..."""" src=""""paste-f27ce74b41bfc4b7ad7ab13c65932a7a6f3a3d86.jpg"""">""",,,,
1683650272672,1702724695,LRZTP LRZTP_Colloquial_Misc,འཐོན་པ་,,"to graduate, to leave, to emerge (ཐ་མི་དད་པ་)",v,,,,,,,
1683650331004,1702724695,LRZTP LRZTP_Colloquial_Misc,"བློ་འཛིང་བྱེད་པ་, བློ་ལ་འཛིན་པ་, ངག་ཐོག་འཛིན་པ་, ངག་ལ་འཛིན་པ་",,to memorize,v,,,,,,,
1683650353646,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,སྦྱང་བ་,,to learn (any skill),v,[sound:180878439_180323_0715_20.mp3],,"""<img alt=""""Learning to Ride A Bike: That's What Counts!"""" src=""""paste-22ffdab99ce3abd525171254d7830975bcb9cae0.jpg"""">""",,,,
1683650366936,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,ཉན་པ་,,to listen,v,[sound:180878441_180323_0714_58.mp3],,"""<img alt=""""How to 'Listen Loudly': 3 Steps to Increasing Customer Engagement | HuffPost"""" src=""""paste-e9b008bdad2b82d66ad1df35f9533a44955c9349.jpg"""">""",,,,
1683650386715,1702724695,LRZTP LRZTP_Colloquial_Misc,སློབ་པ་,,"to teach, to train (ཐ་དད་པ་)",v,,,,,,,
1683650521009,1702724695,LRZTP LRZTP_Colloquial_Misc,བརྩོན་འགྲུས་ཆེན་པོ་,,"diligent, hard working, joyous effort",adj,[sound:180878450_180323_0713_11.mp3],,,བརྩོན་འགྲུས་ is the fourth of the six ཕ་རོལ་ཏུ་ཕྱིན་པ་,,,
1683650562983,1702724695,LRZTP LRZTP_Colloquial_Misc,དེ་གཡར་གནང་དང་་,,Please lend ...!,p,,,,"གཡར་ lend, borrow",,,
1683650604665,1702724695,LRZTP LRZTP_Colloquial_Misc,ཚིག་ཕྱུག་པོ་བཟོ་ཤོག་ཨ་,,Enrich your vocabulary!,p,,,,,,,
1683650625529,1702724695,LRZTP,གང་ཐུབ་ཐུབ་,,do one's best,adv,,,,,,,
1684192970837,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,བཀྲ་ཤིས་བདེ་ལེགས་,,Hello!,p,[sound:181185660_180326_0320_17.mp3],,"""<img src=""""paste-648c1dbca5389c0f7633150231851f0a0659ea4f.jpg"""">""",,,,
1684192970838,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,སྔ་དྲོ་བདེ་ལེགས་,,Good morning!,p,[sound:181185661_180326_0320_23.mp3],,,,,,
1684192970839,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,ཉིན་གུང་བདེ་ལེགས་,,Good afternoon!,p,[sound:181185662_180326_0320_29.mp3],,,,,,
1684192970840,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,དགོང་དྲོ་བདེ་ལེགས་,,Good evening!,p,[sound:181185663_180326_0320_36.mp3],,,,,,
1684192970841,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,གཟིམ་འཇགས་གནང་གོ་,,"Good night!, Sleep well!",p,[sound:181185664_180326_0320_46.mp3],,,,,,
1684192970842,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,ག་ལེ་ཕེབས་,,Good bye! (leaving),p,[sound:181185665_180326_0320_51.mp3],,,,,,
1684192970843,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,ག་ལེ་བཞུགས་,,Good bye! (staying),p,[sound:181185666_180326_0320_56.mp3],,,,,,
1684192970844,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,ཕྱག་ཕེབས་གནང་,,Welcome,p,[sound:181185667_180326_0321_03.mp3],,,,,,
1684192970845,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,ཐུགས་རྗེ་ཆེ་,,Thank you!,p,[sound:181185668_180326_0321_15.mp3],,,,,,
1684192970846,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,རྗེས་ལ་མཇལ་ཡོང་,,See you later!,p,[sound:181185669_180326_0321_20.mp3],,,,,,
1684192970847,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,སང་ཉིན་མཇལ་ཡོང་,,See you tomorrow,p,[sound:181185670_180326_0321_25.mp3],,,,,,
1684192970848,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,གཟུགས་པོ་,,body,n,[sound:181185671_180326_0321_30.mp3],,,,,,
1684192970849,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,སྐུ་གཟུགས་,,body (H),n,[sound:181185672_180326_0321_35.mp3],,,,,,
1684192970850,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,བདེ་པོ་,,"well, healthy, comfortable",adj,[sound:181185673_180326_0321_45.mp3],,,,,,
1684192970851,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,ཕྱི་རྒྱལ་,,"abroad, foreign country",n,[sound:181185675_180326_0322_05.mp3],,,,,,
1684192970852,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,བོད་,,Tibet,n,[sound:181185676_180326_0322_13.mp3],,,,,,
1684192970853,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,དབྱིན་ཇིའི་ལུང་པ་,དབྱིན་ཡུལ་,England,n,[sound:181185677_180326_0322_19.mp3],,,,,,
1684192970854,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,བལ་ཡུལ་,,Nepal,n,[sound:181185678_180326_0322_27.mp3],,,,,,
1684192970855,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,བོད་སྐད་,,Tibetan language,n,[sound:181185679_180326_0322_33.mp3],,,,,,
1684192970856,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,དབྱིན་ཇིའི་སྐད་,,English language,n,[sound:181185680_180326_0322_43.mp3],,,,,,
1684192970857,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,ཐུག་པ་,,"to meet, to encounter",v,[sound:181185681_180326_0322_47.mp3],,,,,,
1684192970858,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,མཇལ་བ་,,"to meet, to encounter (H)",v,[sound:181185682_180326_0322_51.mp3],,,,,,
1684192970859,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,དགའ་བ་,,"to be happy, pleased",v,[sound:181185683_180326_0322_56.mp3],,,,,,
1684192970860,1702724714,LRZTP LRZTP_01 LRZTP_Colloquial_Lesson_1 LRZTP_Module_1,མཁྱེན་པ་,,"to know, to be knowledgeable (H)",v,[sound:181185685_180326_0323_04.mp3],,,,,,
1684192970861,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,བཤད་གྲྭ་,,monastic and debate school,n,[sound:180878394_180323_0654_58.mp3],,"""<img alt=""""Surmang Shedra"""" src=""""paste-fbfc106711c10250ea875837a1e0220f3cbc6c33.jpg"""">""",,,,
1684192970862,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,ལས་ཁུངས་,,office,n,[sound:180878399_180323_0655_43.mp3],,"""<img src=""""paste-526d923d11067294871ab18a36a2f4780a53a8f7.jpg"""">""",,,,
1684192970863,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,འཛིན་གྲ་གཅིག་པ་,,classmate,n,[sound:180878401_180323_0656_04.mp3],,"""<img alt=""""Helpful Classmate Stock Photo - Getty Images"""" src=""""paste-2bc0c3203dd78b69729f8dd4f14f61fa5c87b0d4.jpg"""">""",,,,
1684192970864,1702724695,LRZTP LRZTP_Colloquial_Lesson_2,དེབ་,,book,n,[sound:180878405_180323_0656_35.mp3],,"""<img src=""""paste-54155f0df6341958daec1f9ce1a720892cbe8d7c.jpg"""">""",,,,
1684192970865,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,སློབ་དེབ་,,"textbook, manual",n,[sound:180878409_180323_0657_06.mp3],,"""<img alt=""""Explained: how Texas picks its textbooks - Houston Chronicle"""" src=""""paste-be8bf5b972604d91d994156478406cfd4af54cbc.jpg"""">""",,,,
1684192970866,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,ནང་སྦྱོང་,,homework,n,[sound:180878411_180323_0657_19.mp3],,"""<img alt=""""Why is it Important to Do your Homework in Time? | QualityCustomEssays.com"""" src=""""paste-94fa1de46d2c377f56cad11ed6bdf47d85124866.jpg"""">""",,,,
1684192970867,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,རང་སྦྱོང་,,self-study,n,[sound:180878412_180323_0657_25.mp3],,"""<img src=""""paste-a4972e2fc8f7f8fbee4b1dcd15d443df62910149.jpg"""">""",,,,
1684192970868,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,ཡིག་རྒྱུགས་,,quiz,n,[sound:180878415_180323_0710_41.mp3],,"""<img alt=""""A Smooth Shift to Middle School for a Child With Learning Challenges | Scholastic | Parents"""" src=""""paste-4067f40cabc92e43ed83a52ffd03e6838e908d33.jpg"""">""",,,,
1684192970869,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,སྨྱུ་གུ་,,pen,n,[sound:180878417_180323_0711_05.mp3],,"""<img alt=""""Ocean Stationery and Office Supplies :: Office Supplies :: Writing &amp; Correction :: Pens ..."""" src=""""paste-ba1cc6d14a894a3762a02e23bdb87dabb9afd9ad.jpg"""">""",,,,
1684192970870,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,ཕྱག་སྨྱུག་,,pen (H),n,[sound:180878418_180323_0711_18.mp3],,"""<img alt=""""Fountain Pen - Aurora Penne"""" src=""""paste-d616835e4502ad7628f068e5b959178f8843ed93.jpg"""">""",,,,
1684192970871,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,རྐུབ་བཀྱག་,,chair,n,[sound:180878422_180323_0712_14.mp3],,"""<img alt=""""Better Homes &amp; Gardens Tufted Office Chair, Natural Fabric Upholstery and Espresso Wood Base ..."""" src=""""paste-21d9fadbcfef6f80d575dda833ee4b5d22a2d1fe.jpg"""">""",,,,
1684192970872,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,སྒེའུ་ཁུང་,,window,n,[sound:180878424_180323_0712_33.mp3],,"""<img alt=""""Window Styles | Double Hung, Casement, Bay Windows | Columbus, Ohio"""" src=""""paste-61fe3864fb6f39a86940e3cb1a0be0ac2cc3b054.jpg"""">""",,,,
1684192970873,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,གདན་,,"rug, cushion",n,[sound:180878426_180323_0712_53.mp3],,"""<img alt=""""Indian Large Floor Cushion Cover Floor Seating Meditation | Etsy"""" src=""""paste-aa469d59538e253f6c70c4243bfc69a60ad8efb0.jpg"""">""",,,,
1684192970874,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,ཡང་ལ་,,candle,n,[sound:180878429_180323_0716_52.mp3],,"""<img src=""""paste-21393a3746f7de48c21b39a5c58c39b1312bc192.jpg"""">""",,,,
1684192970875,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,རི་མོ་འབྲི་བ་,,"to paint, to make a drawing",v,[sound:180878434_180323_0717_58.mp3],,"""<img src=""""paste-16a159e607bb7dc7a316153eea5bd7d9107b68c5.jpg"""">""",,,,
1684192970876,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,ཐོན་པ་,,"to leave, to graduate",v,[sound:180878436_180323_0715_40.mp3],,"""<img alt=""""Now Leaving CA | I made a going-away present for a friend by… | Flickr"""" src=""""paste-dffe69ac9fe2e52833030d92c405a0c3bc4e6006.jpg""""><img alt=""""Career Advice for Event Management Graduates - Eventbrite Ireland Blog"""" src=""""paste-180813105c443d3515c5283481708e4da4be8177.jpg""""><img alt=""""Daily routines Jeopardy Template"""" src=""""paste-7308ff97d5398a9dde156fd93dfe50dec53e0ba5.jpg"""">""",,,,
1684192970877,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,སློབ་སྦྱོང་བྱེད་པ་,,to study,v,[sound:180878437_180323_0715_34.mp3],,"""<img alt=""""4 Tips for Academic Success While Studying Abroad | ISEP Study Abroad"""" src=""""paste-3a6c2365ac9ee74da5663a0047ce64ef7c4ae6d6.jpg"""">""",,,,
1684192970878,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,བློ་འཛིན་བྱེད་པ་,,to memorize,v,[sound:180878440_180323_0715_09.mp3],,"""<img alt=""""L &amp; D's Great Adventure: Bhutan, the Kingdom of Happiness"""" src=""""paste-8a29646af773321bdff738a13aebbf2d8eaf07c6.jpg"""">""",,,,
1684192970879,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,བསླབ་པ་,,to teach,v,[sound:180878442_180323_0714_51.mp3],,"""<img alt=""""bay area teacher to chef curry: &quot; i love you, but don't come to my school&quot; | Page 9 | Sports ..."""" src=""""paste-c5972b087281f3de958182cecdc8502e06ca68c5.jpg"""">""",,,,
1684192970880,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,ཡག་པོ་,,"good, well",adj,[sound:180878443_180323_0714_37.mp3],,"""<img src=""""paste-4f56876203041bcd90e8b4b711fe3f938b82c26e.jpg"""">""",,,,
1684192970881,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,གསར་པ་,,new,adj,[sound:180878444_180323_0714_14.mp3],,,,,,
1684192970882,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,ལས་སླ་པོ་,,easy,adj,[sound:180878446_180323_0713_48.mp3],,&nbsp;,,,,
1684192970883,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,དཀའ་ལས་ཁག་པོ་,,"difficult, hard, tough",adj,[sound:180878447_180323_0713_34.mp3],,"""<img alt=""""9 Things You're Doing That Are Making Your Life More Difficult | Goalcast"""" src=""""paste-5c76e2afbe623ded5a77403c04134d711d2852a9.jpg"""">""",,,,
1684192970884,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,སྐྱིད་པོ་,,"nice, pleasant, happy",adj,[sound:180878448_180323_0713_27.mp3],,"""<img alt=""""Nice Pleasant Girl Sitting at the Table Stock Image - Image of beautiful, hand: 69955441"""" src=""""paste-3b79d769f2d45c55b135b63cb1ce307e01073a84.jpg"""">""",,,,
1684192970886,1702725254,LRZTP LRZTP_02 LRZTP_Colloquial_Lesson_2 LRZTP_Module_1,བརྩོན་འགྲུས་ཆེན་པོ་,,"diligent, hard working",adj,[sound:180878450_180323_0713_11.mp3],,"""<img src=""""paste-153689088d1a5c6c59ee45d7fb734425203e91d9.jpg"""">""",,,,
